City_ID,City,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed,Country,Date
360,tqvarch'eli,42.8404,41.6801,12.27,94,100,1.85,GE,1714883125
361,annaba,36.9,7.7667,8.98,93,0,1.54,DZ,1714883125
362,gazojak,41.1875,61.4036,15.79,69,84,6.76,TM,1714883125
363,acarau,-2.8856,-40.12,25.06,92,100,3.83,BR,1714883125
364,cangucu,-31.395,-52.6756,17.06,99,100,1.92,BR,1714883125
365,castillos,-34.1667,-53.8333,18.21,98,98,3.64,UY,1714883126
366,narsinghgarh,23.7,77.1,35.55,20,64,6.0,IN,1714883126
367,yantarnyy,54.8717,19.9381,9.92,69,100,2.65,RU,1714883126
368,los osos,35.3111,-120.8324,11.18,93,20,4.63,US,1714883126
369,figuig (centre),32.1089,-1.2286,18.83,12,64,1.33,MA,1714883126
370,andratx,39.5755,2.4202,13.31,75,42,3.75,ES,1714883126
371,siwa oasis,29.2041,25.5195,17.98,56,0,3.58,EG,1714883126
372,deqen,29.9618,90.7188,7.87,48,98,1.94,CN,1714883126
373,kattivakkam,13.2167,80.3167,35.62,66,4,8.24,IN,1714883127
374,adjumani,3.3779,31.7909,19.63,79,100,1.2,UG,1714883127
375,strasburg,48.5834,7.743,14.37,94,100,3.09,FR,1714882984
376,donggang,28.9365,114.2259,18.68,84,100,1.95,CN,1714883127
377,taoudenni,22.6783,-3.9836,27.88,7,0,5.21,ML,1714883127
378,turbat,26.0023,63.044,29.09,48,0,2.2,PK,1714883127
379,arsen'yev,44.1631,133.2733,22.27,36,100,1.27,RU,1714883127
380,port douglas,-16.4833,145.4667,26.22,76,99,5.15,AU,1714883128
381,smithers,54.7804,-127.1743,13.18,44,75,2.57,CA,1714883128
382,burutu,5.3509,5.5076,26.66,85,22,2.0,NG,1714883128
383,kosh-agach,50.0,88.6667,12.95,31,30,1.34,RU,1714883128
384,paris,48.8534,2.3488,11.28,95,100,2.06,FR,1714882943
385,tsuyama,35.05,134.0,26.57,54,63,6.63,JP,1714883128
386,seydi,39.4816,62.9137,19.44,50,21,8.6,TM,1714883128
387,zeya,53.75,127.2667,14.71,34,33,1.7,RU,1714883129
388,bardai,11.65,7.2333,24.61,68,1,3.7,NG,1714883129
389,san pedro pochutla,15.7333,-96.4667,26.78,67,38,3.16,MX,1714883129
390,hammerfest,70.6634,23.6821,-0.75,80,75,3.09,NO,1714883129
391,melfort,52.8667,-104.6177,4.07,75,15,2.57,CA,1714883129
392,tomatlan,19.9333,-105.25,19.3,95,62,0.72,MX,1714883129
393,nizhniy kuranakh,58.8353,125.4869,4.33,93,84,1.43,RU,1714883129
394,kerikeri,-35.2268,173.9474,18.84,80,97,2.57,NZ,1714883130
395,mersing,2.4312,103.8405,31.95,79,40,1.54,MY,1714883130
396,urengoy,65.9667,78.3667,-1.37,86,100,9.87,RU,1714883130
397,chipinge,-20.1883,32.6236,12.11,94,32,1.22,ZW,1714883130
398,bhamo,24.2667,97.2333,35.89,29,100,1.23,MM,1714883130
399,gamay,12.3854,125.2979,31.86,53,100,3.66,PH,1714883130
400,vorkuta,67.5,64.0,-13.83,95,100,1.34,RU,1714882880
401,mabaruma,8.2,-59.7833,24.05,96,83,0.49,GY,1714883131
402,antofagasta,-23.65,-70.4,15.6,83,56,1.98,CL,1714883131
403,verkhnevilyuysk,63.4453,120.3167,2.8,89,82,3.38,RU,1714883131
404,ilha de mocambique,-15.0342,40.7358,24.71,77,25,6.05,MZ,1714883131
405,tianchang,37.9981,114.0156,18.53,43,100,1.35,CN,1714883131
406,puerto leguizamo,-0.1934,-74.7819,23.72,98,100,1.0,CO,1714883131
407,dwarka,22.2394,68.9678,29.05,72,99,5.92,IN,1714883131
408,garoowe,8.4054,48.4845,27.85,67,84,3.55,SO,1714883132
409,hassi messaoud,31.6804,6.0729,23.79,23,5,4.19,DZ,1714883132
410,bodaybo,57.8506,114.1933,11.65,66,37,0.39,RU,1714883132
411,cidreira,-30.1811,-50.2056,20.66,97,96,2.61,BR,1714883132
412,toliara,-23.35,43.6667,20.98,69,0,4.32,MG,1714883132
413,saarijarvi,62.7049,25.254,3.86,91,42,3.1,FI,1714883132
414,susuman,62.7833,148.1667,0.55,62,96,0.89,RU,1714883133
415,sao vicente,-23.9631,-46.3919,29.1,26,1,1.73,BR,1714883133
416,ayorou,14.7308,0.9174,33.63,20,70,1.94,NE,1714883133
417,tyukhtet,56.5389,89.3011,11.54,74,100,3.47,RU,1714883133
418,glace bay,46.1969,-59.957,4.32,90,100,1.03,CA,1714883133
419,seven pagodas,12.6264,80.1722,35.06,65,3,8.59,IN,1714883133
420,prince rupert,54.3161,-130.3201,11.83,74,0,4.63,CA,1714883133
421,hirara,24.8,125.2833,29.92,79,75,7.72,JP,1714883133
422,caleta de carquin,-11.0925,-77.6267,19.64,88,19,2.59,PE,1714883134
423,shimoda,34.6667,138.95,24.2,51,0,4.68,JP,1714883134
424,qarah bagh,34.9402,61.7759,22.16,45,0,0.68,AF,1714883134
425,jilib,0.4883,42.7854,24.7,91,100,2.31,SO,1714883134
426,i-n-salah,27.1935,2.4607,25.74,13,0,8.69,DZ,1714883134
427,salinopolis,-0.6136,-47.3561,25.66,95,100,5.67,BR,1714883134
428,san juan,-31.5375,-68.5364,15.09,28,1,0.68,AR,1714883134
429,kolondieba,11.0882,-6.8926,30.01,44,8,2.08,ML,1714883135
430,bulungu,-4.55,18.6,21.51,65,95,1.29,CD,1714883135
431,zakamensk,50.3741,103.2863,17.05,32,1,1.77,RU,1714883135
432,caluula,11.9661,50.7569,30.76,68,52,1.98,SO,1714883135
433,guiratinga,-16.3494,-53.7583,22.67,67,53,1.89,BR,1714883135
434,belyy yar,53.6039,91.3903,16.94,63,0,3.0,RU,1714883135
435,taseyevo,57.2169,94.8978,13.52,59,36,4.02,RU,1714882880
436,kathu,7.9178,98.3332,33.9,73,100,4.35,TH,1714883136
437,newman,37.3138,-121.0208,11.12,88,26,0.89,US,1714883136
438,weno,7.4515,151.8468,31.97,79,75,4.63,FM,1714883136
439,arteche,12.2645,125.4048,30.84,59,100,3.78,PH,1714883136
440,altai,46.3722,96.2583,12.6,17,29,1.02,MN,1714883136
441,bozoum,6.3193,16.3799,22.11,66,62,2.06,CF,1714883136
442,west plains,36.7281,-91.8524,18.46,92,0,2.57,US,1714883136
443,gumdag,39.2061,54.5906,16.82,67,8,2.7,TM,1714883137
444,kourou,5.1552,-52.6478,26.03,94,94,3.09,GF,1714883137
445,kone,-21.0595,164.8658,24.15,60,100,2.91,NC,1714882952
446,aswan,24.0934,32.907,25.61,18,0,2.57,EG,1714883137
447,tayshet,55.9342,98.0044,16.51,51,48,1.42,RU,1714883137
448,faya-largeau,17.9257,19.1043,28.85,17,2,10.45,TD,1714883137
449,flin flon,54.7682,-101.865,2.63,72,100,1.8,CA,1714883137
450,wacheng,33.7833,114.5167,23.21,44,100,3.27,CN,1714883137
451,sinjai,-5.1241,120.253,25.75,86,100,0.34,ID,1714883138
452,higuera de zaragoza,25.95,-109.2833,20.96,60,92,1.21,MX,1714883138
453,fale old settlement,-9.3852,-171.2468,29.16,73,100,2.19,TK,1714883138
454,onega,63.9061,38.1404,-2.11,80,100,4.12,RU,1714883138
455,north bend,43.4065,-124.2243,8.98,81,100,4.12,US,1714883138
456,kirakira,-10.4544,161.9205,28.17,82,100,3.31,SB,1714883138
457,carbonear,47.7332,-53.2148,2.46,90,21,5.25,CA,1714883138
458,ushtobe,45.2514,77.9838,26.17,29,71,0.19,KZ,1714883139
459,namibe,-15.1961,12.1522,21.99,72,0,2.6,AO,1714883139
460,san matias,-16.3667,-58.4,24.22,58,8,2.04,BO,1714883139
461,bousso,10.4795,16.7117,29.96,19,17,2.27,TD,1714883139
462,lodja,-3.4833,23.4333,20.69,96,42,0.99,CD,1714883139
463,ajdabiya,30.7554,20.2263,15.8,69,0,4.39,LY,1714883139
464,acapulco de juarez,16.8634,-99.8901,26.9,78,20,3.09,MX,1714882927
465,jayapura,-2.5333,140.7,31.66,74,92,2.44,ID,1714883139
466,papar,5.7333,115.9333,30.0,67,82,2.31,MY,1714883140
467,sungai penuh,-2.0833,101.3833,27.22,63,42,2.64,ID,1714883140
468,muravlenko,63.7898,74.523,-1.57,97,100,9.47,RU,1714883140
469,eyl,7.9803,49.8164,29.48,73,98,4.4,SO,1714883140
470,nuku'alofa,-21.1333,-175.2,25.19,88,100,5.14,TO,1714883140
471,ribas do rio pardo,-20.4431,-53.7592,23.0,59,0,1.3,BR,1714883140
472,zemio,5.0314,25.1361,20.21,98,99,0.65,CF,1714883140
473,sao gabriel da cachoeira,-0.1303,-67.0892,23.93,98,94,0.63,BR,1714883140
474,belle chasse,29.8549,-89.9906,25.0,78,0,2.06,US,1714883141
475,auki,-8.7676,160.7034,30.75,67,96,1.62,SB,1714883141
476,devonport,-41.1667,146.35,16.4,68,0,2.53,AU,1714883141
477,yanbu,24.0891,38.0637,23.02,78,0,1.54,SA,1714883141
478,mossel bay,-34.1831,22.146,12.96,86,25,2.44,ZA,1714883141
479,boende,-0.2167,20.8667,22.14,86,99,0.89,CD,1714883141
480,natal,-5.795,-35.2094,24.36,94,40,1.03,BR,1714882587
481,inhambane,-23.865,35.3833,21.99,88,20,0.0,MZ,1714883141
482,porto franco,-6.3383,-47.3992,23.92,86,35,1.13,BR,1714883142
483,mtama,-10.3,39.3667,21.93,96,100,1.2,TZ,1714883142
484,bowen,-20.0167,148.2333,25.95,68,25,7.12,AU,1714883142
485,puquio,-14.7,-74.1333,9.56,79,11,2.6,PE,1714883142
486,pontianak,-0.0333,109.3333,28.99,83,20,2.57,ID,1714883142
487,nuuk,64.1835,-51.7216,-4.66,54,0,10.8,GL,1714883040
488,ajaccio,42.0,8.9167,12.61,64,0,2.57,FR,1714883015
489,westport,41.1415,-73.3579,10.24,88,100,4.63,US,1714883143
490,odesskoye,54.2111,72.9651,6.39,43,82,7.23,RU,1714883143
491,palmer,42.1584,-72.3287,10.68,74,75,0.45,US,1714882912
492,puerto ayacucho,5.6639,-67.6236,25.18,93,99,1.41,VE,1714883143
493,souillac,-20.5167,57.5167,24.21,83,75,6.17,MU,1714883143
494,saudarkrokur,65.7461,-19.6394,3.58,78,81,4.0,IS,1714883143
495,saquarema,-22.92,-42.5103,21.14,91,0,3.59,BR,1714882904
496,mili,6.0815,171.735,28.27,80,97,7.87,MH,1714883143
497,manaure,11.7751,-72.4445,27.17,82,100,3.44,CO,1714883144
498,dole,47.0833,5.5,11.95,87,100,7.2,FR,1714883144
499,chazuta,-6.5742,-76.1367,21.3,97,96,1.21,PE,1714883144
500,embrun,44.5639,6.4953,7.92,97,98,1.03,FR,1714883144
501,sechura,-5.5569,-80.8222,21.43,76,20,5.39,PE,1714883144
502,uray,60.1247,64.7758,-2.85,92,100,8.49,RU,1714883144
503,sao tome,0.3365,6.7273,27.66,81,98,2.55,ST,1714883145
504,massawa,15.6097,39.45,28.53,61,4,2.3,ER,1714883145
505,miles city,46.4083,-105.8406,9.54,43,0,5.66,US,1714883145
506,gaiman,-43.2897,-65.4929,8.22,39,18,6.03,AR,1714883145
507,ugoofaaru,5.6667,73.0,29.78,75,95,3.83,MV,1714883145
508,tazacorte,28.629,-17.9293,18.42,74,0,5.14,ES,1714883145
509,lautoka,-17.6167,177.4667,28.92,74,75,5.14,FJ,1714883098
510,mumbwa,-14.9783,27.0619,13.76,73,28,2.1,ZM,1714883145
511,kisangani,0.5167,25.2,20.78,94,99,1.1,CD,1714883146
512,chakwal,32.9334,72.8585,28.88,46,3,3.13,PK,1714883146
513,nicoya,10.1483,-85.452,26.84,81,99,0.51,CR,1714883146
514,santa ana,33.7456,-117.8678,16.25,83,100,3.6,US,1714883021
515,touros,-5.1989,-35.4608,26.02,87,66,4.5,BR,1714883146
516,novyy urgal,51.0736,132.5642,5.66,90,100,2.76,RU,1714883146
517,cheyenne,41.14,-104.8203,7.18,56,0,5.14,US,1714883146
518,mogocha,53.7333,119.7667,15.89,24,0,1.94,RU,1714883146
519,salalah,17.0151,54.0924,29.05,84,40,1.54,OM,1714883147
520,hobyo,5.3505,48.5268,29.76,71,98,4.93,SO,1714883147
521,hilo,19.7297,-155.09,23.85,82,100,3.6,US,1714883147
522,salavan,15.7167,106.4167,36.86,39,88,0.94,LA,1714883147
523,goronyo,13.4423,5.6763,32.23,24,0,4.06,NG,1714883147
524,pak phanang,8.3511,100.202,36.01,60,65,3.47,TH,1714883147
525,guarapari,-20.6667,-40.4975,21.81,91,0,2.2,BR,1714882957
526,cromer,52.9312,1.2989,7.82,87,89,2.34,GB,1714883147
527,kelibia,36.8476,11.0939,13.14,67,0,1.03,TN,1714883148
528,olinda,-8.0089,-34.8553,25.85,100,75,3.6,BR,1714883148
529,akureyri,65.6835,-18.0878,2.96,87,0,1.03,IS,1714883148
530,mar del plata,-38.0023,-57.5575,14.41,90,1,0.89,AR,1714882645
531,yuzhnoural'sk,54.4418,61.2536,1.88,43,5,6.1,RU,1714883148
532,iwanai,42.9744,140.5089,21.39,39,66,2.03,JP,1714883148
533,acaponeta,22.4964,-105.3594,20.37,81,88,0.12,MX,1714883148
534,ta`u,-14.2336,-169.5144,27.86,83,98,8.46,AS,1714883148
535,baxter,46.3433,-94.2867,8.16,79,0,0.0,US,1714883149
536,amursk,50.2261,136.8994,10.55,47,100,5.57,RU,1714883080
537,jombang,-7.546,112.2331,31.25,55,18,3.23,ID,1714883149
538,plymouth,41.8334,-70.8328,9.43,88,100,2.06,US,1714883149
539,peace river,56.2501,-117.286,10.21,47,100,2.98,CA,1714883149
540,nemuro,43.3236,145.575,6.29,87,99,6.55,JP,1714883149
541,saint-louis,16.3333,-15.0,27.8,17,0,6.97,SN,1714883149
542,garzon,2.1959,-75.6278,22.57,93,100,1.09,CO,1714882957
543,salinas,36.6777,-121.6555,10.47,87,0,3.09,US,1714882974
544,turuntayevo,52.2,107.6167,14.05,31,100,0.81,RU,1714883150
545,presidente epitacio,-21.7633,-52.1156,23.95,53,2,2.74,BR,1714883014
546,la'ie,21.6477,-157.9253,25.98,76,100,2.24,US,1714883150
547,jiexiu,37.0244,111.9125,19.22,43,91,1.74,CN,1714883150
548,dungarpur,23.8333,73.7167,33.58,23,99,5.94,IN,1714883151
549,puerto gaitan,4.3133,-72.0816,25.28,90,94,3.16,CO,1714882956
550,cozumel,20.5083,-86.9458,26.64,86,3,5.51,MX,1714883151
551,geraldton,-28.7667,114.6,22.23,43,0,3.6,AU,1714883151
552,vuktyl,63.8567,57.3094,-4.38,79,42,1.79,RU,1714883151
553,severnoye,56.3491,78.3619,6.66,94,84,3.58,RU,1714883151
554,mayya,61.7333,130.2811,10.62,60,99,0.34,RU,1714883151
555,aktau,43.65,51.2,14.32,56,100,3.99,KZ,1714883152
556,mbandaka,0.0487,18.2603,21.89,94,19,1.26,CD,1714883152
557,kibondo,-3.5864,30.7203,14.81,94,96,0.77,TZ,1714883152
558,debark',13.1561,37.8981,15.13,29,11,0.76,ET,1714883152
559,lubuklinggau,-3.3,102.8667,32.24,54,86,1.39,ID,1714882866
560,kingscliff,-28.2667,153.5667,24.29,88,100,4.12,AU,1714883152
561,mejit,10.2753,170.8646,27.59,78,98,6.15,MH,1714883152
562,vila do maio,15.1333,-23.2167,23.44,75,0,8.1,CV,1714883153
563,al fallujah,33.3538,43.7795,20.94,27,95,4.5,IQ,1714883153
564,nadi,-17.8,177.4167,29.0,74,75,5.14,FJ,1714882907
565,waslala,13.2333,-85.3833,23.74,90,43,0.98,NI,1714883153
566,cova figueira,14.8905,-24.2934,18.71,69,0,4.78,CV,1714883153
567,ghat,24.9647,10.1728,25.26,33,0,2.64,LY,1714883153
568,yanam,16.7333,82.2167,36.26,48,15,3.73,IN,1714883153
569,yerofey pavlovich,53.9667,121.9667,15.91,25,11,0.95,RU,1714883154
570,cold springs,39.6802,-119.9766,2.2,74,40,7.6,US,1714883154
571,sorong,-0.8833,131.25,28.62,78,78,3.51,ID,1714883154
572,kendari,-3.945,122.4989,30.06,72,100,1.1,ID,1714883154
573,kerema,-7.9631,145.7785,29.37,77,98,3.05,PG,1714883154
574,juan griego,11.0817,-63.9655,26.66,89,51,4.66,VE,1714883154
575,turkmenbasy,40.0222,52.9552,16.43,63,0,6.17,TM,1714883154
576,aszod,47.6517,19.4785,13.74,81,31,0.64,HU,1714883155
577,bargaal,11.2864,51.0773,29.7,72,100,3.34,SO,1714883155
578,ambodifotatra,-16.9833,49.85,25.91,74,44,8.77,MG,1714883155
579,alofi,-19.0595,-169.9187,27.94,89,99,2.06,NU,1714883155
580,cole harbour,44.6724,-63.4751,6.07,86,95,1.03,CA,1714883155
581,sretensk,52.2453,117.7093,17.78,24,19,0.42,RU,1714883155
582,douentza,14.9951,-2.9517,30.8,16,0,2.94,ML,1714883155
583,petrolina,-9.3986,-40.5008,25.03,78,0,3.6,BR,1714883156
584,taroa,8.7058,171.2275,27.95,77,89,7.54,MH,1714883156
585,namsos,64.4662,11.4957,5.03,80,32,3.09,NO,1714883156
586,muynoq,43.7683,59.0214,16.2,58,55,2.49,UZ,1714883156
587,livingstone,-17.8419,25.8543,12.86,54,1,1.57,ZM,1714883156
